year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
1999,01,06,22.7,8.1,9.9,7.9,0.0,0,0,0,0,0,0
1999,01,07,31.8,13.6,9.8,11.6,0.0,0,0,1,0,0,0
1999,01,08,24.3,11.1,7.0,6.7,0.05,1,1,1,0,0,0
1999,01,09,34.9,33.2,2.9,5.8,0.58,1,1,0,0,0,0
1999,01,10,27.7,12.9,9.9,11.0,0.0,0,0,0,0,0,0
1999,01,11,23.2,7.2,9.9,11.6,0.0,0,0,0,0,0,0
1999,01,12,33.0,17.1,9.9,6.8,0.0,0,0,0,0,0,0
1999,01,13,43.1,31.8,9.9,7.9,99.99,0,1,1,0,0,0
1999,01,14,17.7,13.7,3.6,16.8,0.13,1,1,1,0,0,0
1999,01,15,28.8,25.6,3.9,12.5,0.5,1,1,1,0,0,0
1999,01,16,30.3,20.3,9.9,10.9,0.76,0,0,0,0,0,0
1999,01,17,42.5,28.7,9.9,6.3,0.0,0,0,0,0,0,0
1999,01,18,45.3,41.0,6.7,6.3,0.12,1,1,0,0,1,0
1999,01,19,42.5,30.0,9.9,11.0,0.57,0,1,0,0,0,0
1999,01,20,42.1,22.2,9.9,7.3,0.0,0,0,0,0,0,0
1999,01,21,39.3,33.6,7.5,4.7,99.99,1,1,0,0,0,0
1999,01,22,41.9,39.4,3.4,8.7,0.17,1,1,0,0,0,0
1999,01,23,42.3,41.6,1.2,7.4,0.07,1,1,0,0,0,0
1999,01,24,55.6,54.0,5.3,8.7,0.22,1,1,0,0,0,0
1999,01,25,39.3,30.5,8.1,9.4,0.78,1,1,1,0,0,0
1999,01,26,35.4,25.2,9.7,7.7,0.09,0,0,0,0,0,0
1999,01,27,36.8,26.5,9.0,3.6,0.0,0,0,0,0,0,0
1999,01,28,39.8,33.7,6.3,5.2,0.0,1,1,0,0,0,0
1999,01,29,37.3,26.9,7.9,9.1,0.01,1,1,0,0,0,0
1999,01,30,31.1,18.0,9.9,6.4,0.0,0,0,0,0,0,0
1999,01,31,23.3,3.6,9.9,12.2,0.0,0,0,0,0,0,0
1999,02,01,28.4,9.4,9.9,7.0,0.0,0,0,0,0,0,0
1999,02,02,43.0,37.6,5.9,4.5,0.2,1,1,0,0,0,0
1999,02,03,50.0,40.5,7.0,7.1,0.7,1,0,0,0,0,0
1999,02,04,44.4,36.1,7.8,2.8,0.0,1,0,0,0,0,0
1999,02,05,40.9,22.8,9.2,14.2,0.02,1,0,0,0,0,0
1999,02,06,36.2,16.5,9.9,6.6,0.0,0,0,0,0,0,0
1999,02,07,40.0,28.6,9.7,8.1,99.99,1,0,1,0,0,0
1999,02,08,34.6,30.9,6.5,8.7,0.2,1,1,1,0,0,0
1999,02,09,35.0,32.5,8.3,6.2,0.0,1,0,0,0,0,0
1999,02,10,43.3,31.8,9.2,11.5,0.0,1,0,0,0,0,0
1999,02,11,42.9,30.4,9.9,5.5,0.0,0,0,0,0,0,0
1999,02,12,51.8,48.5,9.5,6.2,99.99,1,1,0,0,0,0
1999,02,13,39.0,31.2,9.7,13.3,0.14,0,1,1,0,0,0
1999,02,14,27.3,9.8,9.9,14.4,0.0,0,0,0,0,0,0
1999,02,15,32.6,14.3,9.9,6.5,0.0,0,0,0,0,0,0
1999,02,16,41.5,28.0,9.9,4.3,0.0,0,0,0,0,0,0
1999,02,17,42.6,40.3,4.1,6.0,0.0,1,0,0,0,0,0
1999,02,18,44.3,43.1,5.0,8.2,0.33,1,1,0,0,0,0
1999,02,19,38.6,30.6,9.9,9.1,0.69,0,0,0,0,0,0
1999,02,20,35.9,26.3,9.9,12.0,0.0,0,0,0,0,0,0
1999,02,21,32.1,19.7,9.9,12.1,0.0,0,0,0,0,0,0
1999,02,22,24.8,4.2,9.9,16.0,0.0,0,0,0,0,0,0
1999,02,23,21.6,-2.7,9.9,7.8,0.0,0,0,0,0,0,0
1999,02,24,30.1,14.9,9.9,7.8,0.0,0,0,0,0,0,0
1999,02,25,33.2,22.5,9.9,10.1,0.0,0,0,0,0,0,0
1999,02,26,38.1,25.6,7.9,12.5,0.09,1,0,1,0,0,0
1999,02,27,41.5,21.6,9.9,9.0,0.0,0,0,0,0,0,0
1999,02,28,45.0,36.6,7.0,5.9,0.23,1,1,0,0,0,0
1999,03,01,43.6,39.2,8.5,12.1,0.88,1,1,0,0,0,0
1999,03,02,41.0,25.5,9.9,14.2,0.0,0,0,0,0,0,0
1999,03,03,45.4,34.0,9.6,7.7,99.99,0,1,0,0,1,0
1999,03,04,43.9,36.8,8.6,19.4,0.34,1,1,1,0,1,0
1999,03,05,36.3,15.8,9.9,11.8,0.0,0,0,0,0,0,0
1999,03,06,41.1,26.2,8.9,6.8,0.0,1,1,0,0,0,0
1999,03,07,33.1,21.7,8.0,15.2,0.4,1,1,1,0,0,0
1999,03,08,25.7,-1.3,9.9,16.6,0.0,0,0,0,0,0,0
1999,03,09,28.6,1.4,9.9,9.6,0.0,0,0,0,0,0,0
1999,03,10,34.5,5.2,9.9,9.9,0.0,0,0,0,0,0,0
1999,03,11,33.6,11.6,9.9,14.8,0.0,0,0,0,0,0,0
1999,03,12,31.0,13.7,9.4,18.2,0.0,0,0,1,0,0,0
1999,03,13,36.2,17.9,9.9,12.9,0.0,0,0,0,0,0,0
1999,03,14,37.8,25.0,8.9,8.4,99.99,1,1,1,0,0,0
1999,03,15,35.3,30.5,5.2,13.4,0.97,1,0,1,0,0,0
1999,03,16,38.7,19.5,9.9,15.7,0.0,0,0,0,0,0,0
1999,03,17,49.0,28.3,9.9,10.9,0.0,0,0,0,0,0,0
1999,03,18,57.5,32.8,9.9,12.1,0.0,0,0,0,0,0,0
1999,03,19,44.8,24.2,9.9,16.6,0.0,0,0,0,0,0,0
1999,03,20,41.9,17.8,10.0,11.2,0.0,0,0,0,0,0,0
1999,03,21,42.3,30.2,9.4,5.4,99.99,1,1,0,0,0,0
1999,03,22,45.1,36.9,7.6,18.1,1.36,1,1,0,0,0,0
1999,03,23,43.4,24.2,9.9,11.9,0.07,0,0,0,0,0,0
1999,03,24,49.8,38.4,9.0,5.0,0.0,1,1,0,0,0,0
1999,03,25,48.5,30.0,9.7,10.7,0.03,0,0,0,0,0,0
1999,03,26,41.2,19.5,9.9,10.4,0.0,0,0,0,0,0,0
1999,03,27,44.8,27.3,9.9,8.5,0.0,0,0,0,0,0,0
1999,03,28,45.4,36.0,9.7,16.5,0.31,0,1,1,0,0,0
1999,03,29,54.9,33.9,9.9,11.6,0.0,0,1,0,0,0,0
1999,03,30,56.1,21.4,9.9,14.2,0.0,0,0,0,0,0,0
1999,03,31,59.1,24.6,9.9,11.8,0.0,0,0,0,0,0,0
1999,04,01,57.5,37.5,9.3,9.9,0.0,1,1,0,0,0,0
1999,04,02,57.0,48.5,6.6,6.6,0.05,1,1,0,0,0,0
1999,04,03,49.4,31.4,9.9,5.5,0.0,0,0,0,0,0,0
1999,04,04,53.8,43.5,9.0,9.9,0.01,0,1,0,0,0,0
1999,04,05,46.9,20.8,9.9,10.9,0.0,0,0,0,0,0,0
1999,04,06,51.7,31.3,9.9,6.2,0.0,0,0,0,0,0,0
1999,04,07,58.7,40.8,9.7,8.9,0.02,0,1,0,0,1,0
1999,04,08,67.3,37.3,9.9,9.7,0.0,0,0,0,0,0,0
1999,04,09,57.2,35.9,8.9,10.8,0.02,1,1,0,0,0,0
1999,04,10,49.4,32.1,9.6,13.6,0.45,1,1,0,0,0,0
1999,04,11,45.2,27.8,9.7,9.5,0.0,1,1,0,0,1,0
1999,04,12,45.1,34.8,9.3,12.1,0.36,1,1,0,0,0,0
1999,04,13,50.5,20.1,9.9,16.3,0.0,0,0,0,0,0,0
1999,04,14,54.1,20.4,9.9,14.2,0.0,0,0,0,0,0,0
1999,04,15,58.3,22.7,9.9,9.3,0.0,0,0,0,0,0,0
1999,04,16,52.0,41.5,9.0,7.0,0.0,1,1,0,0,0,0
1999,04,17,49.7,38.0,9.2,10.6,0.29,1,0,0,0,0,0
1999,04,18,52.1,31.4,9.9,11.7,0.0,0,0,0,0,0,0
1999,04,19,52.2,33.8,9.9,8.7,99.99,0,1,0,0,0,0
1999,04,20,47.9,38.3,8.5,6.6,0.01,1,1,0,0,0,0
1999,04,21,52.0,35.3,9.9,7.1,0.25,0,0,0,0,0,0
1999,04,22,53.0,44.0,7.3,5.7,0.05,1,1,0,0,0,0
1999,04,23,52.9,47.6,5.5,5.9,0.0,1,1,0,0,0,0
1999,04,24,49.1,25.0,9.9,11.8,0.41,0,0,0,0,0,0
1999,04,25,52.5,18.8,9.9,9.7,0.0,0,0,0,0,0,0
1999,04,26,60.7,27.2,9.9,13.7,0.0,0,0,0,0,0,0
1999,04,27,57.3,27.7,9.9,13.2,0.0,0,0,0,0,0,0
1999,04,28,55.0,34.6,9.9,8.6,0.0,0,0,0,0,0,0
1999,04,29,58.2,31.6,9.9,10.3,0.0,0,0,0,0,0,0
1999,04,30,53.6,37.0,9.9,7.7,0.0,0,0,0,0,0,0
1999,05,01,54.2,32.3,9.9,7.2,0.0,0,0,0,0,0,0
1999,05,02,56.6,33.0,9.9,11.2,0.0,0,0,0,0,0,0
1999,05,03,56.3,43.4,9.3,14.1,0.01,1,1,0,0,0,0
1999,05,04,56.4,50.6,6.7,8.1,0.22,1,1,0,0,0,0
1999,05,05,63.1,55.5,9.1,4.8,0.27,1,0,0,0,0,0
1999,05,06,60.7,54.5,8.2,5.0,0.0,1,0,0,0,0,0
1999,05,07,57.4,55.3,5.3,5.7,0.01,1,1,0,0,0,0
1999,05,08,59.0,57.7,1.8,6.5,0.13,1,1,0,0,1,0
1999,05,09,64.5,54.9,5.5,6.2,0.11,1,0,0,0,0,0
1999,05,10,64.5,44.4,9.9,9.4,0.0,0,0,0,0,0,0
1999,05,11,62.2,41.5,9.9,9.0,0.0,0,0,0,0,0,0
1999,05,12,62.0,42.5,9.9,7.0,0.0,0,0,0,0,0,0
1999,05,13,61.7,38.0,9.9,7.7,0.0,0,1,0,0,0,0
1999,05,14,56.7,37.8,9.9,7.7,0.0,0,0,0,0,0,0
1999,05,15,58.2,36.1,9.9,5.5,0.0,0,0,0,0,0,0
1999,05,16,58.6,38.5,9.9,6.9,0.0,0,0,0,0,0,0
1999,05,17,61.7,46.1,9.9,7.0,0.0,0,0,0,0,0,0
1999,05,18,63.0,55.9,8.0,6.7,99.99,1,1,0,0,0,0
1999,05,19,63.3,61.9,2.0,5.1,0.29,1,1,0,0,0,0
1999,05,20,64.9,45.8,9.7,13.5,0.68,1,1,0,0,0,0
1999,05,21,66.6,35.9,9.9,7.5,0.0,0,0,0,0,0,0
1999,05,22,69.5,47.1,9.9,5.2,0.0,0,0,0,0,0,0
1999,05,23,62.8,59.3,4.9,6.2,0.05,1,1,0,0,0,0
1999,05,24,62.1,60.8,2.5,4.8,0.37,1,1,0,0,1,0
1999,05,25,62.1,46.6,9.9,13.5,2.06,0,0,0,0,0,0
1999,05,26,65.2,43.5,9.9,12.0,0.0,0,0,0,0,0,0
1999,05,27,64.0,45.2,9.9,11.1,0.0,0,0,0,0,0,0
1999,05,28,69.6,43.4,9.9,8.6,0.0,0,0,0,0,0,0
1999,05,29,76.9,53.2,9.9,6.4,0.0,0,0,0,0,0,0
1999,05,30,78.5,52.1,9.9,4.5,0.0,0,0,0,0,0,0
1999,05,31,77.8,56.1,9.7,4.7,0.0,0,0,0,0,0,0
1999,06,01,78.3,59.7,8.8,7.4,0.0,0,0,0,0,0,0
1999,06,02,80.2,63.7,9.9,8.8,0.0,0,0,0,0,0,0
1999,06,03,79.0,63.5,9.9,11.0,0.0,0,0,0,0,0,0
1999,06,04,71.5,49.0,9.9,11.6,0.0,0,0,0,0,0,0
1999,06,05,70.3,48.2,9.9,6.9,0.0,0,0,0,0,0,0
1999,06,06,69.5,54.7,9.9,6.9,0.0,0,0,0,0,0,0
1999,06,07,82.7,64.5,9.4,9.9,0.0,0,0,0,0,0,0
1999,06,08,86.4,65.7,8.9,10.9,0.0,0,0,0,0,0,0
1999,06,09,79.7,60.4,9.8,8.4,0.0,0,0,0,0,0,0
1999,06,10,66.4,54.4,9.8,8.2,0.0,0,0,0,0,0,0
1999,06,11,65.2,52.6,9.9,6.6,0.0,0,0,0,0,0,0
1999,06,12,67.4,58.3,9.2,8.1,99.99,0,1,0,0,0,0
1999,06,13,72.3,66.3,7.7,7.8,0.0,1,1,0,0,0,0
1999,06,14,72.8,65.6,9.4,7.0,0.01,0,0,0,0,0,0
1999,06,15,75.1,57.7,9.3,9.6,0.05,1,1,0,0,1,0
1999,06,16,68.0,47.2,9.9,11.0,0.0,0,0,0,0,0,0
1999,06,17,64.3,56.7,9.6,4.8,0.04,1,1,0,0,0,0
1999,06,18,64.8,53.6,9.7,8.5,0.08,1,1,0,0,0,0
1999,06,19,69.4,52.1,9.9,4.9,0.0,0,0,0,0,0,0
1999,06,20,67.8,57.9,9.7,5.7,0.0,0,0,0,0,0,0
1999,06,21,63.6,60.5,8.4,7.0,0.24,1,1,0,0,0,0
1999,06,22,70.7,58.0,9.6,4.8,0.0,0,0,0,0,0,0
1999,06,23,77.4,62.1,9.7,5.8,0.0,0,0,0,0,0,0
1999,06,24,77.6,60.1,9.9,8.8,0.0,0,0,0,0,0,0
1999,06,25,73.7,64.3,9.7,9.1,0.0,0,0,0,0,0,0
1999,06,26,81.6,69.0,9.1,8.9,0.0,0,0,0,0,0,0
1999,06,27,83.5,73.5,9.9,7.3,0.0,0,0,0,0,0,0
1999,06,28,83.1,74.2,8.7,10.5,0.0,1,0,0,0,0,0
1999,06,29,83.5,74.1,8.2,11.1,0.0,1,0,0,0,0,0
1999,06,30,74.7,61.0,9.9,8.9,0.0,0,1,0,0,0,0
1999,07,01,73.4,70.5,6.4,4.0,0.08,1,1,0,0,0,0
1999,07,02,80.4,71.7,9.5,14.0,0.27,0,1,0,0,0,0
1999,07,03,80.0,73.2,7.0,7.1,0.0,1,0,0,0,0,0
1999,07,04,86.3,75.2,7.0,9.4,0.0,0,1,0,0,0,0
1999,07,05,91.4,74.0,9.0,10.3,0.0,0,0,0,0,0,0
1999,07,06,91.8,71.5,9.2,10.9,0.0,0,0,0,0,0,0
1999,07,07,85.8,59.9,9.9,12.0,0.0,0,0,0,0,0,0
1999,07,08,80.0,51.5,9.9,10.6,0.0,0,0,0,0,0,0
1999,07,09,75.2,53.8,9.9,6.7,0.0,0,0,0,0,0,0
1999,07,10,79.0,66.2,9.7,12.7,0.0,0,0,0,0,0,0
1999,07,11,70.1,49.6,9.9,10.8,0.0,0,0,0,0,0,0
1999,07,12,69.5,49.9,9.9,7.8,0.0,0,0,0,0,0,0
1999,07,13,68.5,53.1,9.9,7.5,0.02,0,1,0,0,0,0
1999,07,14,66.5,57.9,9.9,4.5,0.0,0,0,0,0,0,0
1999,07,15,71.3,55.8,9.9,4.4,0.0,0,0,0,0,0,0
1999,07,16,79.8,61.8,9.4,8.8,0.0,0,0,0,0,0,0
1999,07,17,82.6,64.8,9.1,10.3,0.0,0,0,0,0,0,0
1999,07,18,82.0,65.8,8.4,7.2,0.0,0,0,0,0,0,0
1999,07,19,83.4,67.9,6.7,6.7,99.99,0,1,0,0,1,0
1999,07,20,79.8,65.1,9.6,8.8,0.65,0,0,0,0,0,0
1999,07,21,77.3,64.0,9.9,5.9,0.0,0,0,0,0,0,0
1999,07,22,76.4,68.7,9.8,6.9,0.0,0,1,0,0,0,0
1999,07,23,81.1,70.4,7.5,6.4,0.06,1,0,0,0,0,0
1999,07,24,87.3,70.4,8.5,8.4,0.0,0,0,0,0,0,0
1999,07,25,88.1,65.5,9.7,8.0,0.0,0,0,0,0,0,0
1999,07,26,85.4,61.5,9.9,7.5,0.0,0,0,0,0,0,0
1999,07,27,86.6,63.5,9.9,8.3,0.0,0,0,0,0,0,0
1999,07,28,89.0,59.5,9.9,9.1,0.0,0,0,0,0,0,0
1999,07,29,82.9,64.1,9.9,6.1,0.01,0,1,0,0,1,0
1999,07,30,82.2,70.1,8.4,6.3,0.0,1,0,0,0,0,0
1999,07,31,81.2,73.9,6.5,5.7,99.99,1,1,0,0,1,0
1999,08,01,86.8,69.1,9.0,8.7,0.0,0,0,0,0,0,0
1999,08,02,83.5,54.1,9.9,9.8,0.0,0,0,0,0,0,0
1999,08,03,79.4,51.9,9.9,9.9,0.0,0,0,0,0,0,0
1999,08,04,77.5,60.7,9.9,7.0,0.0,0,0,0,0,0,0
1999,08,05,76.9,63.5,9.8,6.1,99.99,0,1,0,0,1,0
1999,08,06,79.3,55.1,9.9,8.2,0.26,0,0,0,0,0,0
1999,08,07,79.2,52.2,9.9,9.3,0.0,0,0,0,0,0,0
1999,08,08,77.8,68.5,7.0,10.6,0.02,1,1,0,0,0,0
1999,08,09,75.2,50.2,9.7,11.2,0.04,0,0,0,0,0,0
1999,08,10,71.2,43.5,9.9,8.2,0.0,0,0,0,0,0,0
1999,08,11,76.6,64.4,9.3,7.0,0.0,0,1,0,0,1,0
1999,08,12,78.6,69.0,6.7,7.6,0.4,1,0,0,0,0,0
1999,08,13,80.6,72.8,7.5,7.1,0.0,0,1,0,0,1,0
1999,08,14,79.0,72.7,8.3,7.6,0.81,1,1,0,0,1,0
1999,08,15,75.0,68.3,8.2,6.9,0.78,1,1,0,0,1,0
1999,08,16,75.9,64.4,9.9,5.2,0.0,0,0,0,0,0,0
1999,08,17,78.4,69.6,7.5,9.2,0.0,1,0,0,0,0,0
1999,08,18,82.2,64.8,8.3,9.5,0.0,0,0,0,0,0,0
1999,08,19,75.2,59.7,9.9,9.6,0.0,0,0,0,0,0,0
1999,08,20,72.0,60.8,9.7,8.2,99.99,0,1,0,0,0,0
1999,08,21,62.7,58.6,9.0,11.2,0.48,1,1,0,0,0,0
1999,08,22,65.4,57.0,9.9,7.3,0.02,0,1,0,0,0,0
1999,08,23,72.0,56.4,9.9,5.3,0.04,0,0,0,0,0,0
1999,08,24,76.6,59.9,9.9,6.2,0.0,0,0,0,0,0,0
1999,08,25,75.1,64.6,9.6,6.0,0.0,0,0,0,0,0,0
1999,08,26,74.7,69.6,7.7,8.0,2.43,1,1,0,0,1,0
1999,08,27,75.2,68.7,8.9,5.9,0.22,1,1,0,0,1,0
1999,08,28,78.5,65.2,7.7,8.3,0.01,1,0,0,0,0,0
1999,08,29,80.2,64.3,8.5,9.3,0.0,0,0,0,0,0,0
1999,08,30,66.4,48.2,9.9,15.9,0.0,0,0,0,0,0,0
1999,08,31,68.5,49.2,9.9,11.8,0.0,0,0,0,0,0,0
1999,09,01,70.8,46.6,9.9,10.6,0.0,0,0,0,0,0,0
1999,09,02,72.7,51.5,9.9,8.4,0.0,0,0,0,0,0,0
1999,09,03,73.0,58.1,9.9,5.2,0.0,0,0,0,0,0,0
1999,09,04,75.8,67.9,9.8,6.2,0.0,0,0,0,0,0,0
1999,09,05,75.4,70.5,9.4,9.2,0.07,1,1,0,0,0,0
1999,09,06,77.3,73.0,8.9,8.8,0.18,1,1,0,0,0,0
1999,09,07,76.4,73.0,7.9,8.2,0.0,1,1,0,0,0,0
1999,09,08,76.7,72.6,5.3,5.6,0.22,1,1,0,0,0,0
1999,09,09,75.8,72.1,3.9,4.7,0.01,1,1,0,0,1,0
1999,09,10,72.7,70.1,6.3,4.7,0.52,1,1,0,0,1,0
1999,09,11,71.7,57.4,8.9,7.7,0.56,1,0,0,0,0,0
1999,09,12,70.4,56.2,9.9,5.4,0.0,0,0,0,0,0,0
1999,09,13,70.3,62.0,9.0,5.2,0.0,1,0,0,0,0,0
1999,09,14,69.3,61.1,9.2,4.8,0.0,1,0,0,0,0,0
1999,09,15,70.3,66.9,6.7,4.7,0.13,1,1,0,0,0,0
1999,09,16,68.6,67.9,4.8,12.6,5.93,1,1,0,0,0,0
1999,09,17,64.5,49.3,9.5,20.9,0.03,1,1,0,0,0,0
1999,09,18,64.2,49.0,9.9,9.3,0.0,0,0,0,0,0,0
1999,09,19,65.8,53.8,9.9,5.8,0.0,0,0,0,0,0,0
1999,09,20,66.7,58.8,9.1,5.5,0.0,1,0,0,0,0,0
1999,09,21,64.2,61.8,6.6,7.7,0.17,1,1,0,0,0,0
1999,09,22,55.5,49.3,9.6,13.9,0.35,1,1,0,0,0,0
1999,09,23,58.5,45.9,9.9,11.1,0.0,0,0,0,0,0,0
1999,09,24,65.0,55.0,9.8,9.1,0.0,0,0,0,0,0,0
1999,09,25,67.6,57.5,9.2,7.9,0.0,1,0,0,0,0,0
1999,09,26,61.7,51.6,9.9,7.9,0.0,0,0,0,0,0,0
1999,09,27,65.2,60.8,9.5,4.4,0.0,1,0,0,0,0,0
1999,09,28,70.4,65.8,8.6,5.2,0.0,1,0,0,0,0,0
1999,09,29,70.9,65.1,8.2,7.1,0.0,1,1,0,0,0,0
1999,09,30,67.8,58.4,9.2,12.3,0.57,1,1,0,0,0,0
1999,10,01,60.9,44.7,9.9,8.4,0.0,0,0,0,0,0,0
1999,10,02,63.3,52.1,9.9,6.9,0.0,0,0,0,0,0,0
1999,10,03,66.2,58.8,8.8,8.1,0.0,1,0,0,0,0,0
1999,10,04,64.0,59.5,9.0,9.1,0.03,1,1,0,0,1,0
1999,10,05,50.7,45.7,9.3,11.4,0.8,1,1,0,0,0,0
1999,10,06,52.8,41.7,9.9,9.0,0.0,0,0,0,0,0,0
1999,10,07,47.9,28.2,10.0,9.7,0.0,0,0,0,0,0,0
1999,10,08,49.9,36.6,9.9,6.8,0.0,0,0,0,0,0,0
1999,10,09,61.6,54.8,9.9,10.1,0.03,0,0,0,0,0,0
1999,10,10,64.0,61.9,4.1,7.2,0.15,1,1,0,0,0,0
1999,10,11,67.1,54.8,6.5,10.0,0.43,1,0,0,0,0,0
1999,10,12,57.4,38.7,9.9,6.3,0.01,0,0,0,0,0,0
1999,10,13,59.7,50.1,9.9,7.0,0.0,0,0,0,0,0,0
1999,10,14,58.1,44.6,9.4,17.0,0.33,1,1,0,0,1,0
1999,10,15,49.0,35.0,9.9,5.7,0.0,0,0,0,0,0,0
1999,10,16,56.2,49.9,9.7,4.7,0.0,0,0,0,0,0,0
1999,10,17,61.7,58.6,5.9,3.3,0.01,1,1,0,0,0,0
1999,10,18,59.5,49.0,8.0,14.6,0.37,1,1,0,0,0,0
1999,10,19,47.7,33.7,9.9,7.9,0.0,0,0,0,0,0,0
1999,10,20,52.7,48.4,7.0,6.2,0.18,1,1,0,0,0,0
1999,10,21,53.2,39.2,10.0,6.5,0.37,0,0,0,0,0,0
1999,10,22,52.4,42.2,9.3,5.8,0.0,0,0,0,0,0,0
1999,10,23,51.4,42.6,9.2,10.7,0.22,1,1,0,0,0,0
1999,10,24,47.3,32.6,9.9,10.0,0.0,0,0,0,0,0,0
1999,10,25,48.2,32.8,10.0,8.4,0.0,0,0,0,0,0,0
1999,10,26,52.9,39.6,9.8,10.0,0.0,0,0,0,0,0,0
1999,10,27,55.4,37.2,9.9,9.5,0.0,0,0,0,0,0,0
1999,10,28,47.3,35.8,9.9,8.2,0.0,0,0,0,0,0,0
1999,10,29,53.7,42.9,9.7,5.9,0.0,0,0,0,0,0,0
1999,10,30,57.9,51.0,6.2,3.7,0.0,1,0,0,0,0,0
1999,10,31,61.1,55.2,5.0,8.3,0.0,1,0,0,0,0,0
1999,11,01,61.9,49.4,9.0,6.5,0.0,0,0,0,0,0,0
1999,11,02,58.8,56.9,5.1,7.2,0.58,1,1,0,0,0,0
1999,11,03,54.6,43.1,9.1,15.3,0.4,1,1,0,0,0,0
1999,11,04,43.5,25.0,9.9,14.5,0.0,0,0,0,0,0,0
1999,11,05,49.0,27.3,9.9,9.5,0.0,0,0,0,0,0,0
1999,11,06,58.2,35.4,9.9,10.8,0.0,0,0,0,0,0,0
1999,11,07,49.0,25.6,9.9,14.4,0.0,0,0,0,0,0,0
1999,11,08,41.1,23.9,9.9,9.2,0.0,0,0,0,0,0,0
1999,11,09,48.5,34.1,9.9,6.6,0.0,0,0,0,0,0,0
1999,11,10,61.6,49.9,8.8,12.9,0.0,1,0,0,0,0,0
1999,11,11,53.2,35.7,9.9,14.3,0.0,0,1,0,0,1,0
1999,11,12,39.8,25.4,9.9,8.0,0.0,0,0,0,0,0,0
1999,11,13,50.1,39.8,9.7,8.8,0.0,0,0,0,0,0,0
1999,11,14,49.9,43.1,6.7,5.1,0.0,1,0,0,0,0,0
1999,11,15,45.0,25.6,9.9,16.3,0.0,0,0,0,0,0,0
1999,11,16,37.8,18.8,9.9,15.9,0.0,0,0,0,0,0,0
1999,11,17,37.5,18.2,9.9,14.8,0.0,0,0,0,0,0,0
1999,11,18,39.2,21.5,9.9,6.8,0.0,0,0,0,0,0,0
1999,11,19,49.7,33.1,9.8,4.8,0.0,0,0,0,0,0,0
1999,11,20,56.8,47.2,9.7,5.1,0.05,0,1,0,0,0,0
1999,11,21,58.0,53.4,4.7,4.9,0.03,1,1,0,0,0,0
1999,11,22,54.3,53.1,1.1,2.6,0.0,1,0,0,0,0,0
1999,11,23,56.8,55.0,1.5,1.4,0.0,1,0,0,0,0,0
1999,11,24,59.8,57.5,2.8,6.2,0.09,1,1,0,0,0,0
1999,11,25,54.8,51.6,4.7,9.1,0.09,1,1,0,0,0,0
1999,11,26,54.6,52.9,4.3,7.3,0.73,1,1,0,0,0,0
1999,11,27,57.7,49.9,8.3,9.8,0.91,1,1,0,0,0,0
1999,11,28,48.6,29.4,9.9,11.3,0.0,0,0,0,0,0,0
1999,11,29,40.9,26.1,9.8,8.6,0.01,0,1,1,0,0,0
1999,11,30,35.7,22.1,9.9,12.8,0.0,0,0,0,0,0,0
1999,12,01,29.6,7.6,9.9,16.1,0.0,0,0,0,0,0,0
1999,12,02,35.5,11.9,9.9,9.3,0.0,0,0,0,0,0,0
1999,12,03,44.0,19.4,9.9,5.6,0.0,0,0,0,0,0,0
1999,12,04,52.5,36.8,9.6,8.2,0.09,1,1,0,0,0,0
1999,12,05,52.5,44.9,7.4,4.6,0.0,1,0,0,0,0,0
1999,12,06,54.8,50.6,6.5,4.3,0.62,1,1,0,0,0,0
1999,12,07,49.1,38.5,9.4,13.4,0.15,1,1,0,0,0,0
1999,12,08,40.5,27.4,9.9,6.9,0.0,0,0,0,0,0,0
1999,12,09,43.4,30.7,9.7,3.6,0.0,0,0,0,0,0,0
1999,12,10,46.9,42.8,6.8,4.1,0.13,1,1,0,0,0,0
1999,12,11,44.5,24.4,9.7,18.7,0.01,1,0,0,0,0,0
1999,12,12,39.3,21.5,9.9,10.2,0.0,0,0,0,0,0,0
1999,12,13,37.9,29.3,9.0,5.5,0.01,0,1,0,0,0,0
1999,12,14,41.7,38.6,6.3,12.7,0.26,1,1,0,0,0,0
1999,12,15,44.2,42.1,5.9,9.1,0.56,1,1,0,0,0,0
1999,12,16,46.4,38.2,6.6,9.3,0.1,1,1,0,0,0,0
1999,12,17,38.1,21.1,9.9,11.4,0.0,0,0,0,0,0,0
1999,12,18,38.9,20.6,9.9,4.9,0.0,0,0,0,0,0,0
1999,12,19,35.7,19.6,9.9,10.0,0.0,0,0,0,0,0,0
1999,12,20,37.9,31.1,7.5,9.4,0.81,1,1,1,0,0,0
1999,12,21,47.2,38.5,8.4,8.9,0.15,1,1,0,0,0,0
1999,12,22,37.1,18.5,9.9,7.8,0.0,0,0,0,0,0,0
1999,12,23,33.6,13.2,9.9,8.2,0.0,0,0,0,0,0,0
1999,12,24,28.0,7.5,9.8,12.1,0.0,0,0,0,0,0,0
1999,12,25,23.3,7.5,9.9,9.0,0.0,0,0,0,0,0,0
1999,12,26,27.9,14.9,9.9,11.3,0.0,0,0,0,0,0,0
1999,12,27,32.4,16.6,9.8,12.2,0.0,0,0,1,0,0,0
1999,12,28,27.0,13.1,9.9,8.8,0.0,0,0,1,0,0,0
